EventKey,MatchLevel,MatchNumber,Alliiance,Alliance Index,Team Number,Team Name,Auto-L3Make,Auto-L3Miss,Auto-L2Make,Auto-L2Miss,Auto-TroughMake,Auto-TroughMiss,Auto-RemovedAlgaeMake,Auto-RemovedAlgaeMiss,Auto-ScoredProcessorMake,Auto-ScoredProcessorMiss,Auto-ScoredBargeMake,Auto-ScoredBargeMiss,Tele-Op-L4Make,Tele-Op-L4Miss,Tele-Op-L3Make,Tele-Op-L3Miss,Tele-Op-L2Make,Tele-Op-L2Miss,Tele-Op-TroughMake,Tele-Op-TroughMiss,Tele-Op-RemovedAlgaeMake,Tele-Op-RemovedAlgaeMiss,Tele-Op-ScoredProcessorMake,Tele-Op-ScoredProcessorMiss,Tele-Op-ScoredBargeMake,Tele-Op-ScoredBargeMiss,Climbing,Climb Attempt,DriverPerformance,DidTheyPLAYDefense?HowEffective?,WasDefensePlayedONThem?HowEffective?,Notes,ScouterName,ScoutedTime
2025chcmp,0,64,Red,3,2534,Lumberjack Robotics,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,3,0,0,,Ethan,Sat Apr 05 2025 14:09:56 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,65,Blue,1,116,Epsilon Delta,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,7,0,4,1,3,0,0,,Isaac Hassett,Sat Apr 05 2025 14:18:13 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,65,Blue,2,5804,TORCH,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,3,0,0,0,2,0,0,0,0,0,4,1,3,0,0,,Aubrey Harbaugh,Sat Apr 05 2025 14:17:39 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,65,Blue,3,449,The Blair Robot Project,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,3,0,0,0,0,0,0,0,0,0,4,1,4,0,0,,DJ,Sat Apr 05 2025 14:18:47 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,65,Red,1,888,Robotiators,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1,0,0,0,0,0,0,0,0,0,2,1,4,0,0,,SP,Sat Apr 05 2025 14:18:01 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,65,Red,3,4821,CyberUs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,,Ethan,Sat Apr 05 2025 14:18:08 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,66,Blue,1,10224,MAV MECHANICS (NASA),0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,2,0,0,0,1,0,0,0,0,0,4,1,2,0,0,,Isaac Hassett,Sat Apr 05 2025 14:28:37 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,66,Blue,2,614,Night Hawks,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,1,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,Can pick up from ground but chose to go to feeder and dropped a whole lotta pieces that way.,Aubrey Harbaugh,Sat Apr 05 2025 14:28:55 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,66,Blue,3,3359,Royal Robotics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,0,0,,DJ,Sat Apr 05 2025 14:29:37 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,66,Red,1,1885,Comet Robotics,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,0,0,0,0,0,4,0,0,very good algae intake,SP,Sat Apr 05 2025 14:28:48 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,66,Red,2,3136,O.R.C.A.,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,3,0,0,0,0,0,0,0,0,0,4,1,4,0,0,,Megan,Sat Apr 05 2025 14:28:05 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,66,Red,3,540,TALON 540 Godwin Robotics,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Ethan,Sat Apr 05 2025 14:29:53 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,67,Blue,1,5338,ACL RoboLoCo,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,2,0,0,1,0,0,0,0,0,0,0,2,0,0,,Isaac Hassett,Sat Apr 05 2025 14:36:01 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,67,Blue,2,4505,McDonogh Robotics,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,3,0,1,"Ironically, defense bot would knock into them at the feeder and correct the misfed coral.",Aubrey Harbaugh,Sat Apr 05 2025 14:36:27 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,67,Blue,3,1908,ShoreBots,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,0,0,4,1,2,0,0,,DJ,Sat Apr 05 2025 14:35:50 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,67,Red,1,346,RoboHawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,,SP,Sat Apr 05 2025 14:36:15 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,67,Red,2,1895,Lambda Corps,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,1,0,0,0,0,0,3,1,2,0,0,Very top heavy and looked like moving was jumpy,Megan,Sat Apr 05 2025 14:35:59 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,67,Red,3,836,The RoboBees,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,,Ethan,Sat Apr 05 2025 14:36:49 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,68,Blue,1,539,Titan Robotics,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,3,0,0,0,0,0,2,2,0,,Isaac Hassett,Sat Apr 05 2025 14:42:14 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,68,Blue,2,8592,Newton²,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,2,0,0,0,1,0,0,0,1,0,4,1,4,0,0,,Aubrey Harbaugh,Sat Apr 05 2025 14:41:59 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,68,Red,1,9072,TigerBots,0,0,1,0,0,0,0,0,0,0,0,0,6,0,7,0,1,1,1,1,0,0,0,0,0,0,2,1,4,0,0,,SP,Sat Apr 05 2025 14:43:09 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,68,Red,2,6326,⚡ Baltimore Bolts ⚡,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,Not a coral bot,Jaxon  Spoon,Sat Apr 05 2025 10:12:07 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,68,Red,2,6326,⚡ Baltimore Bolts ⚡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,Very rough defense and bangs up the other robots,Megan,Sat Apr 05 2025 14:42:18 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,68,Red,3,2199,Robo-Lions,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,2,1,1,0,4,1,3,0,0,,Ethan,Sat Apr 05 2025 14:41:57 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,69,Blue,1,2186,Dogs of Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,3,3,0,They ar very aggressive when it comes to defense.,Isaac Hassett,Sat Apr 05 2025 14:49:47 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,69,Blue,2,8726,CryptoHawks,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,3,0,0,0,0,0,2,1,3,0,0,,Aubrey Harbaugh,Sat Apr 05 2025 14:49:55 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,69,Blue,3,2106,The Junkyard Dogs,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,0,2,0,1,0,0,0,1,0,4,1,4,0,0,,DJ,Sat Apr 05 2025 14:49:53 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,69,Red,2,3748,Ragnarok Robotics,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,0,0,0,0,0,4,1,3,3,0,,Megan,Sat Apr 05 2025 14:49:38 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,69,Red,3,6802,Mean Caimans,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Ethan,Sat Apr 05 2025 14:49:43 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,70,Blue,1,2890,The Hawk Collective,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,Isaac Hassett,Sat Apr 05 2025 15:00:10 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,70,Blue,2,620,Warbots,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,4,0,0,0,3,0,0,0,2,0,0,0,4,0,0,Got stuck on algae at the end.,Aubrey Harbaugh,Sat Apr 05 2025 14:59:51 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,70,Blue,3,1086,Blue Cheese,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,DJ,Sat Apr 05 2025 15:01:37 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,70,Red,1,8230,KoiBots,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,4,1,1,0,0,,SP,Sat Apr 05 2025 15:00:06 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,70,Red,2,977,Cometbots,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,,Megan,Sat Apr 05 2025 14:59:41 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,70,Red,3,3793,CyberTitans,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,2,0,0,,Ethan,Sat Apr 05 2025 14:59:54 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,71,Blue,1,686,Bovine Intervention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,5,0,1,0,0,0,0,0,4,1,4,0,1,,Isaac Hassett,Sat Apr 05 2025 15:07:42 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,71,Blue,2,1418,Vae Victis,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,3,0,0,0,0,0,4,1,4,0,0,They knock out coral in the way to drop coral in l4,Aubrey Harbaugh,Sat Apr 05 2025 15:08:08 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,71,Blue,3,401,Copperhead Robotics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shut off,DJ,Sat Apr 05 2025 15:07:43 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,71,Red,2,8622,The CyBirds,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,Only could add to trough,Megan,Sat Apr 05 2025 15:07:54 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,71,Red,3,3373,Team RoboHawk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,Ethan,Sat Apr 05 2025 15:06:39 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,72,Blue,1,1111,Power Hawks Robotics,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Isaac Hassett,Sat Apr 05 2025 15:14:57 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,72,Blue,2,339,Kilroy Robotics,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,,Aubrey Harbaugh,Sat Apr 05 2025 15:14:59 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,72,Blue,3,6863,Squirrels,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,3,,DJ,Sat Apr 05 2025 15:15:04 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,72,Red,1,5115,Knight Riders,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,4,1,3,3,0,,SP,Sat Apr 05 2025 15:16:02 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,72,Red,2,1629,Garrett Coalition (GaCo),0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,They did well far better then their rank,Jaxon  Spoon,Sat Apr 05 2025 15:15:54 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,73,Blue,1,5338,ACL RoboLoCo,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Isaac Hassett,Sat Apr 05 2025 15:23:46 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,73,Blue,2,611,Saxons,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,2,0,1,0,0,0,0,0,0,0,1,1,3,0,0,,Megan,Sat Apr 05 2025 15:23:06 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,73,Blue,3,614,Night Hawks,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,3,0,2,0,0,0,0,0,3,0,0,,DJ,Sat Apr 05 2025 15:25:19 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,73,Red,1,5804,TORCH,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2,0,0,0,2,0,0,0,0,0,4,1,2,0,0,,SP,Sat Apr 05 2025 15:24:18 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,73,Red,2,1908,ShoreBots,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,4,1,4,0,0,They were good,Jaxon  Spoon,Sat Apr 05 2025 15:23:17 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,74,Blue,1,4638,Jagbots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BYPASS.,Isaac Hassett,Sat Apr 05 2025 15:27:16 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,74,Blue,1,4638,Jagbots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,Isaac Hassett,Sat Apr 05 2025 15:34:10 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,74,Blue,2,1895,Lambda Corps,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,2,0,0,0,0,0,0,3,1,3,0,0,,Megan,Sat Apr 05 2025 15:33:53 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,74,Blue,3,1727,REX,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,3,0,0,0,0,0,4,1,3,0,0,,DJ,Sat Apr 05 2025 15:34:35 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,74,Red,1,8592,Newton²,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,2,0,1,0,0,0,1,0,4,1,4,0,0,It’s too good,SP,Sat Apr 05 2025 15:34:00 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,74,Red,2,540,TALON 540 Godwin Robotics,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,They are why higher then their rank,Jaxon  Spoon,Sat Apr 05 2025 15:34:18 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,75,Blue,1,2363,Triple Helix Robotics,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,3,0,1,0,2,0,0,0,2,0,4,1,3,0,0,,Isaac Hassett,Sat Apr 05 2025 15:41:09 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,75,Blue,2,6802,Mean Caimans,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,4,1,3,0,0,,Megan,Sat Apr 05 2025 15:40:59 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,75,Blue,3,3136,O.R.C.A.,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,,DJ,Sat Apr 05 2025 15:42:25 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,75,Red,1,422,The Mech Tech Dragons,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,4,0,0,0,2,0,0,0,1,1,4,1,4,0,0,"best robot there is, hands down. HOW???",SP,Sat Apr 05 2025 15:41:48 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,75,Red,2,539,Titan Robotics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,Did algae not very effectively,Jaxon  Spoon,Sat Apr 05 2025 15:41:23 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,76,Blue,1,620,Warbots,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,,Isaac Hassett,Sat Apr 05 2025 15:48:23 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,76,Blue,2,1885,Comet Robotics,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,1,0,0,3,0,0,,Megan,Sat Apr 05 2025 15:47:59 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,76,Blue,3,9072,TigerBots,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,1,0,0,0,0,0,0,0,2,1,4,0,0,,DJ,Sat Apr 05 2025 15:48:32 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,76,Red,2,1086,Blue Cheese,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fast but not accurate,Jaxon  Spoon,Sat Apr 05 2025 15:48:24 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,77,Blue,1,1731,Fresta Valley Robotics Club,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,1,0,0,0,1,0,0,0,1,0,4,1,4,0,0,,Isaac Hassett,Sat Apr 05 2025 15:55:27 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,77,Blue,3,6213,Team Quantum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,,DJ,Sat Apr 05 2025 15:55:24 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,77,Red,1,977,Cometbots,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,2,0,0,0,1,0,0,0,0,0,2,1,4,0,0,good bot that isn’t high ranked,SP,Sat Apr 05 2025 15:56:18 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,77,Red,2,8590,Cavbotics,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,A low and slow bot,Jaxon  Spoon,Sat Apr 05 2025 15:55:44 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,78,Blue,1,1418,Vae Victis,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,2,1,3,2,0,,Isaac Hassett,Sat Apr 05 2025 16:03:30 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,78,Blue,2,836,The RoboBees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,4,0,Played defense from the start.  Broken or smart? But did a good job. Very aggressive,Megan,Sat Apr 05 2025 16:03:04 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,78,Blue,3,6863,Squirrels,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,,DJ,Sat Apr 05 2025 16:03:15 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,78,Red,1,2186,Dogs of Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,0,,SP,Sat Apr 05 2025 16:03:25 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,78,Red,2,449,The Blair Robot Project,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,3,1,2,0,0,0,0,0,0,0,4,1,4,0,2,Perfect will win the whole event mark my words,Jaxon  Spoon,Sat Apr 05 2025 16:03:40 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,78,Red,2,449,The Blair Robot Project,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,3,1,2,0,0,0,0,0,0,0,4,1,4,0,2,Perfect will win the whole event mark my words,Jaxon  Spoon,Sat Apr 05 2025 16:03:42 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,79,Blue,1,1629,Garrett Coalition (GaCo),0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,1,0,0,3,0,0,0,1,1,0,0,3,0,2,,Isaac Hassett,Sat Apr 05 2025 16:14:40 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,79,Blue,2,6326,⚡ Baltimore Bolts ⚡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,,DJ,Sat Apr 05 2025 16:15:04 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,79,Blue,3,3748,Ragnarok Robotics,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1,0,2,0,0,0,0,0,4,1,3,0,2,,Megan,Sat Apr 05 2025 16:14:14 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,79,Red,1,339,Kilroy Robotics,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,It’s sad,SP,Sat Apr 05 2025 16:14:19 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,79,Red,1,339,Kilroy Robotics,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,It’s sad,SP,Sat Apr 05 2025 16:14:29 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,79,Red,2,2890,The Hawk Collective,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,They did ok,Jaxon  Spoon,Sat Apr 05 2025 16:14:46 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,80,Blue,1,888,Robotiators,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,2,,Isaac Hassett,Sat Apr 05 2025 16:21:30 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,80,Blue,2,686,Bovine Intervention,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,4,0,2,0,0,0,0,0,4,1,4,0,0,,Megan,Sat Apr 05 2025 16:21:06 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,80,Blue,3,3359,Royal Robotics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,3,0,0,,DJ,Sat Apr 05 2025 16:26:25 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,80,Red,2,8230,KoiBots,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,👎🏾,Jaxon  Spoon,Sat Apr 05 2025 16:21:44 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,81,Blue,1,4541,CAVineers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,7,1,0,0,0,0,0,0,0,0,0,0,3,0,0,,Isaac Hassett,Sat Apr 05 2025 16:28:05 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,81,Blue,2,2106,The Junkyard Dogs,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,0,1,0,0,0,1,0,2,1,4,0,0,Smooth scoring  for coral on L4 and fast wasn’t as amazing with L3,Megan,Sat Apr 05 2025 16:28:38 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,81,Blue,3,4821,CyberUs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,2,1,1,0,0,,DJ,Sat Apr 05 2025 16:28:30 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,81,Red,1,116,Epsilon Delta,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,5,0,1,0,4,1,3,0,0,,SP,Sat Apr 05 2025 16:28:06 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,81,Red,2,401,Copperhead Robotics,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,3,0,0,0,0,0,0,0,0,0,4,1,3,0,0,Mid,Jaxon  Spoon,Sat Apr 05 2025 16:28:18 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,82,Blue,1,1908,ShoreBots,0,0,0,0,1,0,0,0,0,0,0,0,3,1,4,2,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,,Isaac Hassett,Sat Apr 05 2025 16:35:04 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,82,Blue,2,6802,Mean Caimans,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,4,1,3,0,0,Went offline in the middle of the match,Megan,Sat Apr 05 2025 16:35:07 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,82,Blue,3,620,Warbots,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,4,0,0,0,3,0,1,0,1,1,0,0,4,0,0,,Pp,Sat Apr 05 2025 16:35:03 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,82,Red,2,9072,TigerBots,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,5,0,2,0,3,0,3,0,0,0,0,0,3,0,0,They did worse then I thought they looked human,Jaxon  Spoon,Sat Apr 05 2025 16:35:25 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,83,Blue,1,611,Saxons,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Isaac Hassett,Sat Apr 05 2025 16:42:11 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,83,Blue,2,122,NASA Knights,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,2,0,1,0,0,0,0,0,4,1,4,0,0,,Megan,Sat Apr 05 2025 16:41:45 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,83,Blue,3,3793,CyberTitans,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,,Pp,Sat Apr 05 2025 16:41:51 GMT-0400 (Eastern Daylight Time)
